proj_name,false_north,false_east,scale_factor,centre_merid,centre_lat,radius,eccentricity,flattening,prime_merid
TMALSK7F83,0.0 ,700000.0 ,0.9999 ,-2.827433388230813 ,0.942477796076938 ,20925391.87 ,0.0818191910429546,298.2572221 ,1  
TMALSK7M,0.0 ,213360.42 ,0.9999 ,-2.827433388230813 ,0.942477796076938 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK8F,0.0 ,500000.0 ,0.9999 ,-2.897246558310587 ,0.942477796076938 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMALSK8M,0.0 ,152400.3 ,0.9999 ,-2.897246558310587 ,0.942477796076938 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK9F,0.0 ,600000.0 ,0.9999 ,-2.96705972839036 ,0.942477796076938 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMALSK9M,0.0 ,182880.36 ,0.9999 ,-2.96705972839036 ,0.942477796076938 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMAMG48 ,10000000.0 ,500000.0 ,0.9996 ,1.8325957145940461,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG49 ,10000000.0 ,500000.0 ,0.9996 ,1.9373154697137059,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG50 ,10000000.0 ,500000.0 ,0.9996 ,2.0420352248333656,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG51 ,10000000.0 ,500000.0 ,0.9996 ,2.1467549799530254,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG52 ,10000000.0 ,500000.0 ,0.9996 ,2.2514747350726852,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG53 ,10000000.0 ,500000.0 ,0.9996 ,2.3561944901923449,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG54 ,10000000.0 ,500000.0 ,0.9996 ,2.4609142453120047,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG55 ,10000000.0 ,500000.0 ,0.9996 ,2.5656340004316645,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG56 ,10000000.0 ,500000.0 ,0.9996 ,2.6703537555513243,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG57 ,10000000.0 ,500000.0 ,0.9996 ,2.7750735106709841,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG58 ,10000000.0 ,500000.0 ,0.9996 ,2.8797932657906438,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMARG1 ,0.0 ,1500000.0 ,1.0 ,-1.256637061435917 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG2 ,0.0 ,2500000.0 ,1.0 ,-1.204277183876087 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG3 ,0.0 ,3500000.0 ,1.0 ,-1.151917306316257 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG4 ,0.0 ,4500000.0 ,1.0 ,-1.099557428756427 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG5 ,0.0 ,5500000.0 ,1.0 ,-1.047197551196597 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG6 ,0.0 ,6500000.0 ,1.0 ,-0.994837673636767 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG7 ,0.0 ,7500000.0 ,1.0 ,-0.942477796076938 ,-1.570796326794896 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG8 ,10000000.0 ,2500000.0 ,0.9996 ,-1.204277183876087 ,0.0 ,6378206.4 ,0.0822718542527824,294.978698 ,1  
TMARG9 ,10000000.0 ,2500000.0 ,0.9996 ,-0.994837673636767 ,0.0 ,6378206.4 ,0.0822718542527824,294.978698 ,1  
