proj_name,false_north,false_east,false_olat,false_olon,scale_factor,centre_merid,first_paral,second_paral,centre_lat,defined,grid_north,false_onorth,false_oeast,radius,eccentricity,flattening,prime_merid
LM2ASIA ,0.0 ,0.0 ,0.0 ,1.7453292519943296,0.9700530138043199,1.7453292519943296,1.1344640137963142,0.6457718232379019,0.90326037693899 ,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2AUST ,0.0 ,0.0 ,0.0 ,0.0 ,0.9660477089437976,2.4434609527920614,-0.174532925199433 ,-0.698131700797731 ,-0.441947482261207 ,1,0.0 ,0.0 ,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
LM2AZERB,5000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9998482913941431,0.8377580409572782,0.6806784082777885,0.7155849933176751,0.6981749814725228,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2BAREN,1000000.0 ,2000000.0 ,0.0 ,0.0 ,0.9961489437852072,0.3490658503988659,1.2217304763960307,1.3962634015954637,1.3139448304880912,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2BELG ,132159.2 ,150000.0 ,0.0 ,0.0 ,0.9999324913784432,0.076042943075854 ,0.8930268011855417,0.8697557433287312,0.8814189479430853,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2BKSEA,1000000.0 ,2000000.0 ,0.0 ,0.0 ,0.9993929526174446,0.6108652381980154,0.7853981633974483,0.7155849933176751,0.7506838420826322,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2BLACK,5000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9700533731551635,0.6806784082777885,0.6457718232379019,1.1344640137963142,0.9032609336990214,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2BLCKS,1000000.0 ,1000000.0 ,0.0 ,0.0 ,0.9998482376552284,0.6283185307179587,0.7330382858376184,0.767944870877505 ,0.7505396115639059,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2BLKSE,0.0 ,0.0 ,0.5235987755982989,0.6108652381980154,0.9989206476547208,0.6108652381980154,0.7214027569092132,0.8144869848457969,0.7682989109162721,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2BNOR ,13960.37 ,0.0 ,1.1257373675363426,0.2007128639793479,0.9969118265296849,0.2007128639793479,1.2042771838760874,1.0471975511965977,1.1279295516913958,2,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2BOF ,0.0 ,200000.0 ,0.0 ,0.0 ,0.9892842711607173,0.0785398163397448,0.6283185307179587,0.921533845053006 ,0.7785374381688083,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2BURMA,3004117.66 ,2000000.0 ,0.3097959422289935,1.6755160819145564,0.9940910579667608,1.6755160819145564,0.2007128639793479,0.4188790204786391,0.310449191042747 ,3,3000000.0 ,0.0 ,0.0 ,6377276.345 ,0.0814729809826527,300.8017 ,1  
LM2CAL1F,547077.92 ,2000000.0 ,0.6864961718693266,-2.129301687433082 ,0.9998946410847566,-2.129301687433082 ,0.7272205222460804,0.6981317007977318,0.7127070570822086,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAL2F,516417.19 ,2000000.0 ,0.6574073521663072,-2.129301687433082 ,0.9999146768316142,-2.129301687433082 ,0.6952228181292982,0.6690428793493833,0.6821564263922059,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAL3F,455516.16 ,2000000.0 ,0.6370451769779303,-2.103121748653167 ,0.9999291821727171,-2.103121748653167 ,0.6707882086013776,0.6469353766543413,0.6588804606695388,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAL4F,470526.84 ,2000000.0 ,0.6166830017895534,-2.076941809873252 ,0.9999407645629312,-2.076941809873252 ,0.6501351463678878,0.6283185307179587,0.6392418396478441,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAL4M,643420.49 ,2000000.0 ,0.6166830017895534,-2.076941809873252 ,0.9999407617029545,-2.076941809873252 ,0.6501351463678878,0.6283185307179587,0.6392418361571856,2,0.0 ,500000.0 ,2000000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2CAL5F,455278.16 ,2000000.0 ,0.5846852994181004,-2.059488517353308 ,0.9999221311486549,-2.059488517353308 ,0.619010108622432 ,0.5939937215136271,0.6065203370182843,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAL5M,638773.03 ,2000000.0 ,0.5846852994181004,-2.059488517353308 ,0.9999221272089493,-2.059488517353308 ,0.619010108622432 ,0.5939937215136271,0.6065203335276258,2,0.0 ,500000.0 ,2000000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2CAL6F,424696.28 ,2000000.0 ,0.5614142433066191,-2.028945255443408 ,0.9999541448890021,-2.028945255443408 ,0.5913757276356356,0.572177105863698 ,0.581786710701595 ,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAL7F,4164014.63 ,4186692.58 ,0.5957390507656214,-2.065306280944847 ,0.9999885351817822,-2.065306280944847 ,0.6006841514764915,0.5910848405905227,0.5958871471886409,2,0.0 ,4160926.74 ,4186692.58 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CAMER,0.0 ,0.0 ,0.0 ,0.0 ,0.9848969781640355,-1.570796326794896 ,0.4363323129985824,0.0872664625997165,0.2632105894738127,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2CAN ,2500000.0 ,2500000.0 ,0.0 ,0.0 ,0.9694517182150781,-1.745329251994329 ,1.3439035240356338,0.8552113334772215,1.1215866586705054,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2CAN60,2500000.0 ,2500000.0 ,0.0 ,0.0 ,0.9694517182150781,-1.047197551196597 ,1.3439035240356338,0.8552113334772215,1.1215866586705054,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2CAN78,8250000.0 ,0.0 ,0.0 ,0.0 ,1.0, -1.361356816555577, 1.121586658670505, 1.343903524035634, 0.855211333477222,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2CBRAZ,-3431.9 ,0.0 ,-0.209439510239319 ,-0.959931088596881 ,0.992593043478535 ,-0.959931088596881 ,-0.087266462599716 ,-0.331612557878922 ,-0.209985005915713 ,2,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2CEGYP,0.0 ,0.0 ,0.0 ,0.0 ,0.9997632070474427,0.5148721293383272,0.5105088062083414,0.5541420375081996,0.532373090290801 ,1,0.0 ,0.0 ,0.0 ,6378200.0 ,0.0818133340169312,298.3 ,8 
LM2CFRAN,1405.23 ,0.0 ,0.8203047484373349,0.0 ,0.9993926674329698,0.0 ,0.7853981633974483,0.8552113334772215,0.8205254976811272,2,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,8 
LM2CHBON,0.0 ,0.0 ,0.0 ,0.0 ,0.999658676646474 ,2.1118483949131388,0.6632251157578452,0.7155849933176751,0.6895007649032811,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2CHECS,0.0 ,0.0 ,0.0 ,0.0 ,0.9993939242676186,2.155481626212997 ,0.471238898038469 ,0.5410520681182422,0.5062604269722334,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2CHEOF,0.0 ,0.0 ,0.0 ,0.0 ,0.9945463342867796,2.1380283336930537,0.4363323129985824,0.6457718232379019,0.5421780061986425,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,8 
LM2CHIN ,2509632.22 ,2500000.0 ,0.4799655442984406,1.8325957145940461,0.9914851297577141,1.8325957145940461,0.6108652381980154,0.3490658503988659,0.481495653509713 ,3,2500000.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,8 
LM2CHINA,0.0 ,0.0 ,0.0 ,0.0 ,0.9399767061008941,2.181661564992912 ,0.6108652381980154,-0.087266462599716 ,0.2676573777392874,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2CHRUS,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9603425896357921,2.2689280275926285,1.2915436464758039,0.7330382858376184,1.0356704665559359,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2CHYS ,0.0 ,0.0 ,0.0 ,0.0 ,0.9996588736738248,2.1293016874330821,0.5759586531581288,0.6283185307179587,0.6022185611790408,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2CM693,0.0 ,0.0 ,0.0 ,0.0 ,1.0,-1.21300383,1.3439035240356338,0.8552113334772215,1.1215866586705054,1,0.0 ,0.0 ,0.0,6378206.4 ,0.0822718542249391,294.9786982 ,1
LM2COLCF,461675.32 ,2000000.0 ,0.6603162330894116,-1.841322360854017 ,0.9999359126709453,-1.841322360854017 ,0.693768377667746 ,0.6710790973918197,0.6824414561123491,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2COLNF,334169.85 ,2000000.0 ,0.6864961718693266,-1.841322360854017 ,0.9999568479485188,-1.841322360854017 ,0.693186601832191 ,0.7118034460232443,0.7025074436906748,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2COLSF,425097.72 ,2000000.0 ,0.6399540596463639,-1.841322360854017 ,0.9999454010519361,-1.841322360854017 ,0.6707882086013776,0.6498442575774456,0.6603306687076549,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2COLUM,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9989243431613717,-1.27409035395586 ,0.1163552840480651,0.0232710561114813,0.0698391126537748,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2COMAN,1198.34 ,0.0 ,0.3839724354387525,0.9773843811168246,0.9986374764696493,0.9773843811168246,0.3316125578789226,0.4363323129985824,0.3841615889870959,2,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,8 
LM2CONNF,255156.68 ,600000.0 ,0.7126761106492415,-1.269727030825874 ,0.9999831411864811,-1.269727030825874 ,0.7307111807500691,0.7190756518216638,0.7248984890853374,2,0.0 ,0.0 ,600000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2CONNM,230173.41 ,304800.61 ,0.7126761106492415,-1.269727030825874 ,0.9999831404779164,-1.269727030825874 ,0.7307111807500691,0.7190756518216638,0.7248984873400081,2,0.0 ,152400.3 ,304800.61 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2CSPN ,29145.17 ,0.0 ,0.6981317007977318,-0.052359877559829 ,0.9992319685898878,-0.052359877559829 ,0.6632251157578452,0.7417649320975901,0.7027162374290909,2,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2EE ,1502329.69 ,2000000.0 ,0.6108652381980154,1.1519173063162575,0.9981417207870225,1.1519173063162575,0.6283185307179587,0.7504915783575617,0.6899271069516412,2,0.0 ,1000000.0 ,2000000.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2EGYPT,559230.78 ,620681.47 ,0.3839724354387525,0.4363323129985824,0.9981444710979878,0.5410520681182422,0.4130612568871011,0.5352343045267042,0.4744742829407317,2,0.0 ,0.0 ,0.0 ,6378200.0 ,0.0818133340169312,298.3 ,8 
LM2EUNDX,2000000.0 ,3000000.0 ,0.0 ,0.0 ,0.9902820615035045,0.2094395102393196,0.9075712110370514,0.6283185307179587,0.7711702951857266,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2EURO ,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9700533731551635,0.4886921905584123,0.6457718232379019,1.1344640137963142,0.9032609336990214,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2FKLDS,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9848062265855212,-0.872664625997164 ,-0.610865238198015 ,-0.959931088596881 ,-0.790659529986084 ,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2FLANF,424481.59 ,2000000.0 ,0.5061454830783556,-1.474803217935208 ,0.9999484356267234,-1.474803217935208 ,0.5366887449882563,0.5163265697998794,0.5265179033494417,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
